Date,Tournament,Series,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Score
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Norrie C.,Zeppieri G.,Norrie C.,22,133,1710,487,3-6 6-7 6-2 6-4 6-4
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Lehecka J.,Michelsen A.,Michelsen A.,23,91,1555,656,6-4 3-6 4-6 4-6
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Zverev A.,Klein L.,Zverev A.,6,163,4275,391,7-5 3-6 4-6 7-6 7-6
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Purcell M.,Ruud C.,Ruud C.,45,11,1021,2910,3-6 7-6 3-6 6-3 6-7
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Paul T.,Draper J.,Paul T.,14,55,2670,911,6-2 3-6 6-3 7-5
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Struff J.L.,Kecmanovic M.,Kecmanovic M.,25,60,1511,890,4-6 6-1 6-7 6-1 6-7
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Alcaraz C.,Sonego L.,Alcaraz C.,2,46,8855,1005,6-4 6-7 6-3 7-6
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Shang J.,Nagal S.,Shang J.,140,137,435,450,2-6 6-3 7-5 6-4
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Humbert U.,Zhang Zh.,Humbert U.,20,54,1765,911,6-2 5-7 6-1 7-6
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Kokkinakis T.,Dimitrov G.,Dimitrov G.,80,13,711,2775,3-6 2-6 6-4 4-6
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Cazaux A.,Rune H.,Cazaux A.,122,8,529,3815,7-6 6-4 4-6 6-3
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Grenier H.,Auger-Aliassime F.,Auger-Aliassime F.,178,30,340,1425,1-6 6-3 1-6 2-6
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Hurkacz H.,Mensik J.,Hurkacz H.,9,142,3320,433,6-7 6-1 5-7 6-1 6-3
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Ruusuvuori E.,Medvedev D.,Medvedev D.,53,3,921,7555,6-3 7-6 4-6 6-7 0-6
2024-01-18,Australian Open,Grand Slam,Hard,2nd Round,5,Fils A.,Griekspoor T.,Griekspoor T.,34,31,1233,1410,6-3 1-6 5-7 4-6
2024-01-19,Australian Open,Grand Slam,Hard,3rd Round,5,Van Assche L.,Tsitsipas S.,Tsitsipas S.,79,7,715,4025,3-6 0-6 4-6
2024-01-19,Australian Open,Grand Slam,Hard,3rd Round,5,Khachanov K.,Machac T.,Khachanov K.,15,75,2430,748,6-4 7-6 4-6 7-6
2024-01-19,Australian Open,Grand Slam,Hard,3rd Round,5,Fritz T.,Marozsan F.,Fritz T.,12,67,2840,823,3-6 6-4 6-2 6-2
2024-01-19,Australian Open,Grand Slam,Hard,3rd Round,5,Baez S.,Sinner J.,Sinner J.,29,4,1435,6490,0-6 1-6 3-6
2024-01-19,Australian Open,Grand Slam,Hard,3rd Round,5,Etcheverry T.,Djokovic N.,Djokovic N.,32,1,1375,11055,3-6 3-6 6-7
2024-01-19,Australian Open,Grand Slam,Hard,3rd Round,5,De Minaur A.,Cobolli F.,De Minaur A.,10,100,2950,617,6-3 6-3 6-1
2024-01-19,Australian Open,Grand Slam,Hard,3rd Round,5,Korda S.,Rublev A.,Rublev A.,26,5,1480,5010,2-6 6-7 4-6
2024-01-19,Australian Open,Grand Slam,Hard,3rd Round,5,Mannarino A.,Shelton B.,Mannarino A.,19,16,1765,2225,7-6 1-6 6-7 6-3 6-4
2024-01-20,Australian Open,Grand Slam,Hard,3rd Round,5,Zverev A.,Michelsen A.,Zverev A.,6,91,4275,656,6-2 7-6 6-2
2024-01-20,Australian Open,Grand Slam,Hard,3rd Round,5,Auger-Aliassime F.,Medvedev D.,Medvedev D.,30,3,1425,7555,3-6 4-6 3-6
2024-01-20,Australian Open,Grand Slam,Hard,3rd Round,5,Borges N.,Dimitrov G.,Borges N.,69,13,814,2775,6-7 6-4 6-2 7-6
2024-01-20,Australian Open,Grand Slam,Hard,3rd Round,5,Humbert U.,Hurkacz H.,Hurkacz H.,20,9,1765,3320,6-3 1-6 6-7 3-6
2024-01-20,Australian Open,Grand Slam,Hard,3rd Round,5,Cazaux A.,Griekspoor T.,Cazaux A.,122,31,529,1410,6-3 6-3 6-1
2024-01-20,Australian Open,Grand Slam,Hard,3rd Round,5,Kecmanovic M.,Paul T.,Kecmanovic M.,60,14,890,2670,6-4 3-6 2-6 7-6 6-0
2024-01-20,Australian Open,Grand Slam,Hard,3rd Round,5,Ruud C.,Norrie C.,Norrie C.,11,22,2910,1710,4-6 7-6 4-6 3-6
2024-01-21,Australian Open,Grand Slam,Hard,4th Round,5,Mannarino A.,Djokovic N.,Djokovic N.,19,1,1765,11055,0-6 0-6 3-6
2024-01-21,Australian Open,Grand Slam,Hard,4th Round,5,Fritz T.,Tsitsipas S.,Fritz T.,12,7,2840,4025,7-6 5-7 6-3 6-3
2024-01-21,Australian Open,Grand Slam,Hard,4th Round,5,Khachanov K.,Sinner J.,Sinner J.,15,4,2430,6490,4-6 5-7 3-6
2024-01-21,Australian Open,Grand Slam,Hard,4th Round,5,Rublev A.,De Minaur A.,Rublev A.,5,10,5010,2950,6-4 6-7 6-7 6-3 6-0
2024-01-22,Australian Open,Grand Slam,Hard,4th Round,5,Alcaraz C.,Kecmanovic M.,Alcaraz C.,2,60,8855,890,6-4 6-4 6-0
2024-01-22,Australian Open,Grand Slam,Hard,4th Round,5,Norrie C.,Zverev A.,Zverev A.,22,6,1710,4275,5-7 6-3 3-6 6-4 6-7
2024-01-22,Australian Open,Grand Slam,Hard,4th Round,5,Borges N.,Medvedev D.,Medvedev D.,69,3,814,7555,3-6 6-7 7-5 1-6
2024-01-22,Australian Open,Grand Slam,Hard,4th Round,5,Hurkacz H.,Cazaux A.,Hurkacz H.,9,122,3320,529,7-6 7-6 6-4
2024-01-23,Australian Open,Grand Slam,Hard,Quarterfinals,5,Sinner J.,Rublev A.,Sinner J.,4,5,6490,5010,6-4 7-6 6-3
2024-01-23,Australian Open,Grand Slam,Hard,Quarterfinals,5,Fritz T.,Djokovic N.,Djokovic N.,12,1,2840,11055,6-7 6-4 2-6 3-6
2024-01-24,Australian Open,Grand Slam,Hard,Quarterfinals,5,Hurkacz H.,Medvedev D.,Medvedev D.,9,3,3320,7555,6-7 6-2 3-6 7-5 4-6
2024-01-24,Australian Open,Grand Slam,Hard,Quarterfinals,5,Zverev A.,Alcaraz C.,Zverev A.,6,2,4275,8855,6-1 6-3 6-7 6-4
2024-01-26,Australian Open,Grand Slam,Hard,Semifinals,5,Djokovic N.,Sinner J.,Sinner J.,1,4,11055,6490,1-6 2-6 7-6 3-6
2024-01-26,Australian Open,Grand Slam,Hard,Semifinals,5,Medvedev D.,Zverev A.,Medvedev D.,3,6,7555,4275,5-7 3-6 7-6 7-6 6-3
2024-01-28,Australian Open,Grand Slam,Hard,The Final,5,Medvedev D.,Sinner J.,Sinner J.,3,4,7555,6490,6-3 6-3 4-6 4-6 3-6
2024-01-29,Open Sud de France,ATP250,Hard,1st Round,3,Mmoh M.,Bonzi B.,Mmoh M.,133,126,497,508,6-3 7-5
2024-01-29,Open Sud de France,ATP250,Hard,1st Round,3,Murray A.,Paire B.,Paire B.,49,112,970,551,6-2 6-7 3-6
2024-01-29,Open Sud de France,ATP250,Hard,1st Round,3,Martinez P.,Munar J.,Martinez P.,99,75,616,746,6-4 7-6
2024-01-30,Open Sud de France,ATP250,Hard,1st Round,3,Escoffier A.,Muller A.,Muller A.,172,71,354,768,6-7 3-6
2024-01-30,Open Sud de France,ATP250,Hard,1st Round,3,Barrere G.,Blanchet U.,Barrere G.,104,214,591,287,6-7 6-4 6-2
2024-01-30,Open Sud de France,ATP250,Hard,1st Round,3,Pouille L.,Mayot H.,Mayot H.,315,144,172,449,4-6 5-7
2024-01-30,Open Sud de France,ATP250,Hard,1st Round,3,Marterer M.,Cazaux A.,Cazaux A.,92,83,636,696,1-6 3-6
2024-01-30,Open Sud de France,ATP250,Hard,1st Round,3,Llamas Ruiz P.,Gasquet R.,Llamas Ruiz P.,156,130,404,500,7-6 7-5
2024-01-30,Open Sud de France,ATP250,Hard,1st Round,3,Shapovalov D.,Gaston H.,Shapovalov D.,137,88,480,684,6-1 6-3
2024-01-31,Open Sud de France,ATP250,Hard,2nd Round,3,Paire B.,Mayot H.,Mayot H.,112,144,551,449,1-6 4-6
2024-01-31,Open Sud de France,ATP250,Hard,2nd Round,3,Mmoh M.,Muller A.,Mmoh M.,133,71,497,768,6-4 6-4
2024-01-31,Open Sud de France,ATP250,Hard,2nd Round,3,Bublik A.,Shapovalov D.,Bublik A.,27,137,1459,480,1-6 7-6 6-3
2024-01-31,Open Sud de France,ATP250,Hard,1st Round,3,Lestienne C.,Zapata Miralles B.,Lestienne C.,106,80,584,715,4-6 6-4 6-2
2024-01-31,Open Sud de France,ATP250,Hard,1st Round,3,Svrcina D.,Shevchenko A.,Shevchenko A.,194,59,315,885,4-6 6-4 4-6
2024-01-31,Open Sud de France,ATP250,Hard,1st Round,3,Monfils G.,Cobolli F.,Cobolli F.,70,76,787,738,7-6 3-6 0-6
2024-02-01,Open Sud de France,ATP250,Hard,2nd Round,3,Lestienne C.,Cobolli F.,Cobolli F.,106,76,584,738,4-6 1-6
2024-02-01,Open Sud de France,ATP250,Hard,2nd Round,3,Llamas Ruiz P.,Rune H.,Rune H.,156,7,404,3685,5-7 2-6
2024-02-01,Open Sud de France,ATP250,Hard,2nd Round,3,Auger-Aliassime F.,Cazaux A.,Auger-Aliassime F.,30,83,1345,696,7-5 2-6 7-6
2024-02-01,Open Sud de France,ATP250,Hard,2nd Round,3,Coric B.,Martinez P.,Coric B.,37,99,1154,616,6-4 6-0
2024-02-01,Open Sud de France,ATP250,Hard,2nd Round,3,Barrere G.,Shevchenko A.,Shevchenko A.,104,59,591,885,6-7 6-2 3-6
2024-02-02,Open Sud de France,ATP250,Hard,Quarterfinals,3,Rune H.,Mmoh M.,Rune H.,7,133,3685,497,7-6 6-4
2024-02-02,Open Sud de France,ATP250,Hard,Quarterfinals,3,Bublik A.,Shevchenko A.,Bublik A.,27,59,1459,885,4-6 6-3 6-4
2024-02-02,Open Sud de France,ATP250,Hard,Quarterfinals,3,Mayot H.,Auger-Aliassime F.,Auger-Aliassime F.,144,30,449,1345,5-7 1-6
2024-02-02,Open Sud de France,ATP250,Hard,Quarterfinals,3,Cobolli F.,Coric B.,Coric B.,76,37,738,1154,3-6 4-6
2024-02-03,Open Sud de France,ATP250,Hard,Semifinals,3,Bublik A.,Auger-Aliassime F.,Bublik A.,27,30,1459,1345,4-6 6-4 6-4
2024-02-04,Open Sud de France,ATP250,Hard,The Final,3,Coric B.,Bublik A.,Bublik A.,37,27,1154,1459,7-5 2-6 3-6
2024-02-05,Open 13,ATP250,Hard,1st Round,3,Shevchenko A.,Bonzi B.,Shevchenko A.,56,126,915,508,7-6 6-4
2024-02-05,Cordoba Open,ATP250,Clay,1st Round,3,Cachin P.,Ramos-Vinolas A.,Ramos-Vinolas A.,73,84,763,688,4-6 6-3 1-6
2024-02-05,Cordoba Open,ATP250,Clay,1st Round,3,Munar J.,Galan D.E.,Munar J.,74,78,746,716,6-2 6-4
2024-02-05,Cordoba Open,ATP250,Clay,1st Round,3,Cerundolo J.M.,Bagnis F.,Bagnis F.,148,207,435,295,4-6 2-6
2024-02-05,Open 13,ATP250,Hard,1st Round,3,Gasquet R.,Bautista Agut R.,Bautista Agut R.,131,102,500,606,3-6 5-7
2024-02-05,Cordoba Open,ATP250,Clay,1st Round,3,Dellien H.,Seyboth Wild T.,Dellien H.,112,81,559,708,6-4 2-6 6-3
2024-02-05,Open 13,ATP250,Hard,1st Round,3,Musetti L.,Marterer M.,Musetti L.,27,99,1480,616,6-4 6-2
2024-02-06,Cordoba Open,ATP250,Clay,1st Round,3,Darderi L.,Barrios M.,Darderi L.,136,108,491,578,4-6 6-1 6-2
2024-02-06,Open 13,ATP250,Hard,1st Round,3,Shapovalov D.,Gaston H.,Gaston H.,127,86,505,684,5-7 6-1 3-6
2024-02-06,Cordoba Open,ATP250,Clay,1st Round,3,Altmaier D.,Coria F.,Coria F.,52,93,946,638,7-5 3-6 4-6
2024-02-06,Open 13,ATP250,Hard,1st Round,3,Goffin D.,Lehecka J.,Lehecka J.,134,32,496,1245,6-3 5-7 2-6
2024-02-06,Cordoba Open,ATP250,Clay,1st Round,3,Varillas J.P.,Hanfmann Y.,Hanfmann Y.,85,59,684,889,7-5 6-7 1-6
2024-02-06,Open 13,ATP250,Hard,1st Round,3,Korda S.,Grenier H.,Korda S.,34,155,1220,411,6-3 2-6 7-6
2024-02-06,Cordoba Open,ATP250,Clay,1st Round,3,Burruchaga R.,Schwartzman D.,Burruchaga R.,170,117,359,538,6-1 4-6 6-4
2024-02-06,Dallas Open,ATP250,Hard,1st Round,3,Sandgren T.,Michelsen A.,Michelsen A.,281,75,200,741,3-6 6-3 1-6
2024-02-06,Dallas Open,ATP250,Hard,1st Round,3,Purcell M.,Krueger M.,Purcell M.,43,244,1036,243,6-2 4-6 7-6
2024-02-06,Dallas Open,ATP250,Hard,1st Round,3,Duckworth J.,Svajda Z.,Duckworth J.,106,145,591,442,7-6 6-1
2024-02-06,Open 13,ATP250,Hard,1st Round,3,Murray A.,Machac T.,Machac T.,49,66,970,838,5-7 4-6
2024-02-06,Dallas Open,ATP250,Hard,1st Round,3,Eubanks C.,Johnson S.,Eubanks C.,33,246,1220,240,6-1 6-4
2024-02-06,Cordoba Open,ATP250,Clay,1st Round,3,Navone M.,Carballes Baena R.,Carballes Baena R.,118,65,538,846,6-3 3-6 3-6
2024-02-06,Cordoba Open,ATP250,Clay,1st Round,3,Diaz Acosta F.,Gomez F.,Diaz Acosta F.,95,365,634,135,6-1 6-4
2024-02-06,Open 13,ATP250,Hard,1st Round,3,Barrere G.,Davidovich Fokina A.,Davidovich Fokina A.,105,24,596,1535,6-4 4-6 4-6
2024-02-06,Open 13,ATP250,Hard,1st Round,3,Zhang Zh.,Zeppieri G.,Zhang Zh.,50,111,951,560,6-7 6-1 6-4
2024-02-06,Dallas Open,ATP250,Hard,1st Round,3,Moreno De Alboran N.,Giron M.,Giron M.,154,67,412,825,1-6 4-6
2024-02-06,Open 13,ATP250,Hard,1st Round,3,Rinderknech A.,Cressy M.,Rinderknech A.,94,128,635,505,6-7 7-5 6-2
2024-02-06,Dallas Open,ATP250,Hard,1st Round,3,Nishioka Y.,Atmane T.,Nishioka Y.,83,144,695,453,7-6 4-6 6-3
2024-02-06,Dallas Open,ATP250,Hard,1st Round,3,Nava E.,Mmoh M.,Mmoh M.,149,115,430,547,5-7 2-6
2024-02-07,Dallas Open,ATP250,Hard,1st Round,3,Koepfer D.,Kovacevic A.,Koepfer D.,60,100,868,616,6-4 7-6
2024-02-07,Open 13,ATP250,Hard,1st Round,3,Ruusuvuori E.,Van Assche L.,Ruusuvuori E.,55,68,926,814,7-6 6-4
2024-02-07,Open 13,ATP250,Hard,2nd Round,3,Machac T.,Musetti L.,Machac T.,66,27,838,1480,6-3 6-2
2024-02-07,Open 13,ATP250,Hard,2nd Round,3,Bautista Agut R.,Khachanov K.,Khachanov K.,102,18,606,1910,2-6 2-6
2024-02-07,Open 13,ATP250,Hard,2nd Round,3,Humbert U.,Gaston H.,Humbert U.,21,86,1775,684,2-6 6-1 6-3
2024-02-07,Cordoba Open,ATP250,Clay,2nd Round,3,Cerundolo F.,Munar J.,Munar J.,22,74,1720,746,5-7 4-6
2024-02-07,Open 13,ATP250,Hard,1st Round,3,Halys Q.,Auger-Aliassime F.,Auger-Aliassime F.,101,28,615,1445,2-6 5-7
2024-02-07,Dallas Open,ATP250,Hard,1st Round,3,Neff A.,Thompson J.,Thompson J.,829,44,23,1022,3-6 1-6
2024-02-07,Dallas Open,ATP250,Hard,2nd Round,3,Purcell M.,Giron M.,Giron M.,43,67,1036,825,4-6 3-6
2024-02-07,Dallas Open,ATP250,Hard,2nd Round,3,Duckworth J.,Eubanks C.,Duckworth J.,106,33,591,1220,7-6 6-4
2024-02-07,Cordoba Open,ATP250,Clay,2nd Round,3,Bagnis F.,Carballes Baena R.,Bagnis F.,207,65,295,846,7-6 6-4
2024-02-07,Cordoba Open,ATP250,Clay,2nd Round,3,Ramos-Vinolas A.,Coria F.,Coria F.,84,93,688,638,1-6 3-6
2024-02-07,Cordoba Open,ATP250,Clay,1st Round,3,Tirante T.A.,Comesana F.,Tirante T.A.,109,120,573,534,6-1 7-6
2024-02-07,Dallas Open,ATP250,Hard,1st Round,3,Albot R.,Kudla D.,Kudla D.,137,174,489,355,3-6 6-7
2024-02-07,Dallas Open,ATP250,Hard,1st Round,3,Hijikata R.,Quinn E.,Hijikata R.,88,288,680,196,6-4 6-4
2024-02-08,Cordoba Open,ATP250,Clay,2nd Round,3,Etcheverry T.,Zapata Miralles B.,Etcheverry T.,29,79,1430,715,7-5 6-4
2024-02-08,Dallas Open,ATP250,Hard,2nd Round,3,Thompson J.,Kudla D.,Thompson J.,44,174,1022,355,6-1 6-1
2024-02-08,Dallas Open,ATP250,Hard,2nd Round,3,Mmoh M.,Shelton B.,Shelton B.,115,16,547,1965,3-6 3-6
2024-02-08,Dallas Open,ATP250,Hard,2nd Round,3,Paul T.,Daniel T.,Paul T.,15,62,2050,858,6-3 6-2
2024-02-08,Dallas Open,ATP250,Hard,2nd Round,3,Hijikata R.,Koepfer D.,Koepfer D.,88,60,680,868,3-6 6-7
2024-02-08,Open 13,ATP250,Hard,2nd Round,3,Lehecka J.,Rinderknech A.,Rinderknech A.,32,94,1245,635,5-7 6-7
2024-02-08,Open 13,ATP250,Hard,2nd Round,3,Ruusuvuori E.,Davidovich Fokina A.,Davidovich Fokina A.,55,24,926,1535,3-6 5-7
2024-02-08,Open 13,ATP250,Hard,2nd Round,3,Zhang Zh.,Auger-Aliassime F.,Zhang Zh.,50,28,951,1445,6-4 6-4
2024-02-08,Open 13,ATP250,Hard,2nd Round,3,Korda S.,Dimitrov G.,Dimitrov G.,34,13,1220,2785,1-6 6-7
2024-02-08,Open 13,ATP250,Hard,2nd Round,3,Hurkacz H.,Shevchenko A.,Hurkacz H.,8,56,3540,915,6-1 6-4
2024-02-08,Cordoba Open,ATP250,Clay,2nd Round,3,Ofner S.,Darderi L.,Darderi L.,38,136,1091,491,0-6 3-6
2024-02-09,Open 13,ATP250,Hard,Quarterfinals,3,Humbert U.,Davidovich Fokina A.,Humbert U.,21,24,1775,1535,6-1 6-4
2024-02-09,Cordoba Open,ATP250,Clay,Quarterfinals,3,Baez S.,Diaz Acosta F.,Baez S.,26,95,1525,634,6-3 6-1
2024-02-09,Dallas Open,ATP250,Hard,Quarterfinals,3,Thompson J.,Shelton B.,Shelton B.,44,16,1022,1965,7-6 4-6 4-6
2024-02-09,Dallas Open,ATP250,Hard,Quarterfinals,3,Paul T.,Koepfer D.,Paul T.,15,60,2050,868,7-5 6-3
2024-02-09,Dallas Open,ATP250,Hard,2nd Round,3,Michelsen A.,Tiafoe F.,Tiafoe F.,75,14,741,2060,4-6 3-6
2024-02-09,Open 13,ATP250,Hard,Quarterfinals,3,Rinderknech A.,Dimitrov G.,Dimitrov G.,94,13,635,2785,3-6 6-7
2024-02-09,Open 13,ATP250,Hard,Quarterfinals,3,Khachanov K.,Zhang Zh.,Khachanov K.,18,50,1910,951,6-4 6-1
2024-02-09,Cordoba Open,ATP250,Clay,Quarterfinals,3,Bagnis F.,Munar J.,Bagnis F.,207,74,295,746,7-5 6-4
2024-02-09,Cordoba Open,ATP250,Clay,Quarterfinals,3,Etcheverry T.,Coria F.,Coria F.,29,93,1430,638,3-6 4-6
2024-02-09,Open 13,ATP250,Hard,Quarterfinals,3,Machac T.,Hurkacz H.,Hurkacz H.,66,8,838,3540,3-6 4-6
2024-02-09,Cordoba Open,ATP250,Clay,2nd Round,3,Dellien H.,Baez S.,Baez S.,112,26,559,1525,6-4 3-6 4-6
2024-02-09,Cordoba Open,ATP250,Clay,2nd Round,3,Hanfmann Y.,Burruchaga R.,Hanfmann Y.,59,170,889,359,3-6 6-1 6-4
2024-02-09,Cordoba Open,ATP250,Clay,2nd Round,3,Diaz Acosta F.,Tirante T.A.,Diaz Acosta F.,95,109,634,573,6-2 6-7 6-2
2024-02-09,Cordoba Open,ATP250,Clay,Quarterfinals,3,Hanfmann Y.,Darderi L.,Darderi L.,59,136,889,491,6-7 1-6
2024-02-10,Dallas Open,ATP250,Hard,Semifinals,3,Giron M.,Mannarino A.,Giron M.,67,17,825,1920,6-1 6-3
2024-02-10,Open 13,ATP250,Hard,Semifinals,3,Humbert U.,Hurkacz H.,Humbert U.,21,8,1775,3540,6-4 6-4
2024-02-10,Open 13,ATP250,Hard,Semifinals,3,Khachanov K.,Dimitrov G.,Dimitrov G.,18,13,1910,2785,7-6 4-6 6-7
2024-02-10,Dallas Open,ATP250,Hard,Quarterfinals,3,Giron M.,Tiafoe F.,Giron M.,67,14,825,2060,6-1 6-4
2024-02-10,Dallas Open,ATP250,Hard,Semifinals,3,Shelton B.,Paul T.,Paul T.,16,15,1965,2050,2-6 4-6
2024-02-10,Cordoba Open,ATP250,Clay,Semifinals,3,Coria F.,Bagnis F.,Bagnis F.,93,207,638,295,3-6 5-7
2024-02-10,Cordoba Open,ATP250,Clay,Semifinals,3,Darderi L.,Baez S.,Darderi L.,136,26,491,1525,6-1 3-6 6-3
2024-02-11,Open 13,ATP250,Hard,The Final,3,Humbert U.,Dimitrov G.,Humbert U.,21,13,1775,2785,6-4 6-3
2024-02-11,Cordoba Open,ATP250,Clay,The Final,3,Bagnis F.,Darderi L.,Darderi L.,207,136,295,491,1-6 4-6
2024-02-11,Dallas Open,ATP250,Hard,The Final,3,Giron M.,Paul T.,Paul T.,67,15,825,2050,6-7 7-5 3-6
2024-02-12,Argentina Open,ATP250,Clay,1st Round,3,Cachin P.,Wawrinka S.,Wawrinka S.,74,60,763,907,7-6 1-6 2-6
2024-02-12,Argentina Open,ATP250,Clay,1st Round,3,Djere L.,Cilic M.,Djere L.,35,1044,1215,10,4-6 6-3 6-0
2024-02-12,Argentina Open,ATP250,Clay,1st Round,3,Altmaier D.,Diaz Acosta F.,Diaz Acosta F.,53,87,936,677,3-6 6-7
2024-02-12,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Goffin D.,Prizmic D.,Goffin D.,133,171,498,361,6-4 6-7 6-1
2024-02-12,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,De Jong J.,Raonic M.,Raonic M.,141,309,463,175,6-7 4-6
2024-02-12,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Griekspoor T.,Musetti L.,Griekspoor T.,29,26,1420,1480,3-6 7-6 7-6
2024-02-12,Delray Beach Open,ATP250,Hard,1st Round,3,Arnaldi M.,Nishioka Y.,Arnaldi M.,43,77,1046,720,4-6 6-4 6-3
2024-02-12,Delray Beach Open,ATP250,Hard,1st Round,3,Diallo G.,Borges N.,Borges N.,136,46,481,1004,4-6 6-7
2024-02-12,Delray Beach Open,ATP250,Hard,1st Round,3,Vukic A.,Lestienne C.,Lestienne C.,69,104,810,599,4-6 4-6
2024-02-12,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Cressy M.,Auger-Aliassime F.,Auger-Aliassime F.,170,28,368,1460,6-7 6-7
2024-02-13,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Zhang Zh.,Shevchenko A.,Shevchenko A.,47,57,991,920,6-4 4-6 3-6
2024-02-13,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Struff J.L.,Davidovich Fokina A.,Struff J.L.,25,24,1526,1575,4-6 7-6 7-6
2024-02-13,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Bergs Z.,Rublev A.,Rublev A.,132,5,499,5050,5-7 3-6
2024-02-13,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Hurkacz H.,Lehecka J.,Hurkacz H.,8,32,3595,1250,6-3 6-7 7-6
2024-02-13,Argentina Open,ATP250,Clay,1st Round,3,Coria F.,Ofner S.,Coria F.,106,38,588,1091,7-5 4-6 7-5
2024-02-13,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Fucsovics M.,Marozsan F.,Fucsovics M.,86,61,682,896,7-6 6-1
2024-02-13,Argentina Open,ATP250,Clay,1st Round,3,Darderi L.,Navone M.,Darderi L.,76,117,722,538,6-2 6-1
2024-02-13,Argentina Open,ATP250,Clay,1st Round,3,Schwartzman D.,Galan D.E.,Galan D.E.,116,80,538,716,6-2 1-6 4-6
2024-02-13,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Korda S.,De Minaur A.,De Minaur A.,33,11,1245,2970,4-6 3-6
2024-02-13,ABN AMRO World Tennis Tournament,ATP500,Hard,1st Round,3,Bublik A.,Coric B.,Bublik A.,23,31,1699,1274,6-3 6-4
2024-02-13,Argentina Open,ATP250,Clay,1st Round,3,Fils A.,Lajovic D.,Lajovic D.,36,58,1118,919,3-6 4-6
2024-02-13,Argentina Open,ATP250,Clay,1st Round,3,Etcheverry T.,Carballes Baena R.,Etcheverry T.,27,64,1465,861,6-4 6-1
2024-02-13,Argentina Open,ATP250,Clay,1st Round,3,Hanfmann Y.,Tabilo A.,Tabilo A.,56,54,929,936,1-6 3-6
2024-02-13,Argentina Open,ATP250,Clay,1st Round,3,Seyboth Wild T.,Vavassori A.,Vavassori A.,83,152,708,414,3-6 1-6
2024-02-13,Delray Beach Open,ATP250,Hard,1st Round,3,Nava E.,Giron M.,Giron M.,144,52,443,945,4-6 6-7
2024-02-13,Delray Beach Open,ATP250,Hard,1st Round,3,Albot R.,Shang J.,Albot R.,137,139,475,465,4-6 6-4 6-2
2024-02-13,Delray Beach Open,ATP250,Hard,1st Round,3,Daniel T.,Cobolli F.,Cobolli F.,63,72,870,779,6-1 2-6 6-7
2024-02-13,Delray Beach Open,ATP250,Hard,1st Round,3,Moreno De Alboran N.,Kovacevic A.,Moreno De Alboran N.,149,102,418,616,6-2 7-6
2024-02-13,Argentina Open,ATP250,Clay,1st Round,3,Ugo Carabelli C.,Varillas J.P.,Ugo Carabelli C.,134,85,494,684,7-6 6-4
2024-02-13,Delray Beach Open,ATP250,Hard,1st Round,3,Purcell M.,Svajda Z.,Svajda Z.,41,146,1051,430,5-7 3-6
2024-02-13,Delray Beach Open,ATP250,Hard,1st Round,3,Thompson J.,Evans D.,Thompson J.,42,44,1047,1041,7-5 6-0
2024-02-13,Delray Beach Open,ATP250,Hard,1st Round,3,Broady L.,Hijikata R.,Hijikata R.,121,84,524,697,2-6 6-1 1-6
2024-02-13,Delray Beach Open,ATP250,Hard,1st Round,3,Kypson P.,Kecmanovic M.,Kypson P.,155,40,404,1080,6-4 7-6
2024-02-14,Argentina Open,ATP250,Clay,2nd Round,3,Jarry N.,Wawrinka S.,Jarry N.,21,60,1810,907,6-7 6-2 7-6
2024-02-14,Argentina Open,ATP250,Clay,2nd Round,3,Galan D.E.,Etcheverry T.,Etcheverry T.,80,27,716,1465,3-6 0-6
2024-02-14,Argentina Open,ATP250,Clay,1st Round,3,Baez S.,Zapata Miralles B.,Baez S.,30,78,1375,720,6-3 6-3
2024-02-14,Delray Beach Open,ATP250,Hard,2nd Round,3,Mannarino A.,Giron M.,Giron M.,19,52,1975,945,0-6 7-6 1-6
