Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Status,Odds_source,B365_1,B365_2,Pinnacle_1,Pinnacle_2,Avg_1,Avg_2,Max_1,Max_2,Betfair_1,Betfair_2
Stella Artois,2003-06-11,International,Outdoor,Grass,2nd Round,3,Gambill J.M.,Reid T.,Reid T.,39.0,279.0,,,1.25,3.75,1-6 5-7,completed,bet365,1.25,3.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-11,International,Outdoor,Grass,2nd Round,3,Grosjean S.,Kratochvil M.,Grosjean S.,20.0,87.0,,,1.444,2.625,6-3 6-4,completed,bet365,1.444,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-11,International,Outdoor,Grass,2nd Round,3,Martin T.,Schalken S.,Schalken S.,94.0,12.0,,,1.833,1.833,,walkover,bet365,1.833,1.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-11,International,Outdoor,Grass,2nd Round,3,Mirnyi M.,Saulnier C.,Saulnier C.,42.0,124.0,,,1.4,2.75,6-7 4-6,completed,bet365,1.4,2.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-11,International,Outdoor,Grass,2nd Round,3,Rosset M.,Nieminen J.,Rosset M.,108.0,30.0,,,2.2,1.615,7-5 7-5,completed,bet365,2.2,1.615,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-11,International,Outdoor,Grass,2nd Round,3,Sa A.,Norman D.,Norman D.,85.0,118.0,,,1.727,2.0,3-6 6-7,completed,bet365,1.727,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-11,International,Outdoor,Grass,2nd Round,3,Sluiter R.,Hewitt L.,Hewitt L.,63.0,1.0,,,5.0,1.143,6-7 6-3 6-7,completed,bet365,5.0,1.143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-11,International,Outdoor,Grass,2nd Round,3,Vacek J.,Krajicek R.,Krajicek R.,102.0,74.0,,,3.75,1.25,5-7 6-2 3-6,completed,bet365,3.75,1.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-12,International,Outdoor,Grass,2nd Round,3,Clement A.,Ljubicic I.,Clement A.,34.0,38.0,,,1.833,1.833,6-4 6-2,completed,bet365,1.833,1.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-12,International,Outdoor,Grass,2nd Round,3,El Aynaoui Y.,Burgsmuller L.,El Aynaoui Y.,24.0,88.0,,,1.444,2.625,6-3 6-3,completed,bet365,1.444,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-12,International,Outdoor,Grass,2nd Round,3,Federer R.,Vicente F.,Federer R.,5.0,62.0,,,1.286,3.5,4-6 6-2 6-1,completed,bet365,1.286,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-12,International,Outdoor,Grass,2nd Round,3,Kucera K.,Santoro F.,Kucera K.,46.0,49.0,,,1.5,2.5,6-3 6-3,completed,bet365,1.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-12,International,Outdoor,Grass,3rd Round,3,Agassi A.,Krajicek R.,Agassi A.,2.0,74.0,,,1.5,2.5,6-1 6-2,completed,bet365,1.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-12,International,Outdoor,Grass,3rd Round,3,Dent T.,Schalken S.,Dent T.,44.0,12.0,,,1.727,2.0,7-6 6-4,completed,bet365,1.727,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-12,International,Outdoor,Grass,3rd Round,3,Dupuis A.,Ancic M.,Dupuis A.,81.0,72.0,,,3.25,1.333,7-6 7-6,completed,bet365,3.25,1.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-12,International,Outdoor,Grass,3rd Round,3,Hewitt L.,Norman D.,Hewitt L.,1.0,118.0,,,1.083,7.0,7-6 3-6 6-4,completed,bet365,1.083,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-12,International,Outdoor,Grass,3rd Round,3,Reid T.,Grosjean S.,Grosjean S.,279.0,20.0,,,3.25,1.333,1-6 4-6,completed,bet365,3.25,1.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-12,International,Outdoor,Grass,3rd Round,3,Roddick A.,Rusedski G.,Roddick A.,7.0,69.0,,,1.667,2.1,6-3 4-6 6-4,completed,bet365,1.667,2.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-12,International,Outdoor,Grass,3rd Round,3,Rosset M.,Malisse X.,Malisse X.,108.0,32.0,,,2.625,1.444,6-7 5-7,completed,bet365,2.625,1.444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-12,International,Outdoor,Grass,3rd Round,3,Saulnier C.,Henman T.,Henman T.,124.0,26.0,,,5.0,1.143,7-6 3-6 3-6,completed,bet365,5.0,1.143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-13,International,Outdoor,Grass,Quarterfinals,3,El Aynaoui Y.,Federer R.,Federer R.,24.0,5.0,,,3.25,1.333,5-7 6-7,completed,bet365,3.25,1.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-13,International,Outdoor,Grass,Quarterfinals,3,Kucera K.,Clement A.,Clement A.,46.0,34.0,,,2.0,1.727,5-7 7-6 6-7,completed,bet365,2.0,1.727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-13,International,Outdoor,Grass,Quarterfinals,3,Stepanek R.,Kiefer N.,Kiefer N.,40.0,73.0,,,1.833,1.833,5-7 3-6,completed,bet365,1.833,1.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-13,International,Outdoor,Grass,Quarterfinals,3,Youzhny M.,Novak J.,Youzhny M.,29.0,10.0,,,1.833,1.833,6-4 6-4,completed,bet365,1.833,1.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-13,International,Outdoor,Grass,Quarterfinals,3,Agassi A.,Malisse X.,Agassi A.,2.0,32.0,,,1.2,4.333,6-4 7-5,completed,bet365,1.2,4.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-13,International,Outdoor,Grass,Quarterfinals,3,Dent T.,Roddick A.,Roddick A.,44.0,7.0,,,2.2,1.615,3-6 6-7,completed,bet365,2.2,1.615,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-13,International,Outdoor,Grass,Quarterfinals,3,Dupuis A.,Henman T.,Henman T.,81.0,26.0,,,4.0,1.222,1-6 4-6,completed,bet365,4.0,1.222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-13,International,Outdoor,Grass,Quarterfinals,3,Hewitt L.,Grosjean S.,Grosjean S.,1.0,20.0,,,1.222,4.0,3-6 4-6,completed,bet365,1.222,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-14,International,Outdoor,Grass,Semifinals,3,Clement A.,Kiefer N.,Kiefer N.,34.0,73.0,,,1.833,1.833,6-4 6-7 4-6,completed,bet365,1.833,1.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-14,International,Outdoor,Grass,Semifinals,3,Federer R.,Youzhny M.,Federer R.,5.0,29.0,,,-1.0,-1.0,4-6 7-6 6-2,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-14,International,Outdoor,Grass,Semifinals,3,Agassi A.,Roddick A.,Roddick A.,2.0,7.0,,,1.364,3.0,1-6 7-6 6-7,completed,bet365,1.364,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-14,International,Outdoor,Grass,Semifinals,3,Grosjean S.,Henman T.,Grosjean S.,20.0,26.0,,,2.5,1.5,6-3 6-4,completed,bet365,2.5,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gerry Weber Open,2003-06-15,International,Outdoor,Grass,The Final,3,Federer R.,Kiefer N.,Federer R.,5.0,73.0,,,1.167,4.5,6-1 6-3,completed,bet365,1.167,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stella Artois,2003-06-15,International,Outdoor,Grass,The Final,3,Roddick A.,Grosjean S.,Roddick A.,7.0,20.0,,,1.4,2.75,6-3 6-3,completed,bet365,1.4,2.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Arazi H.,Sargsian S.,Arazi H.,97.0,61.0,,,2.375,1.533,6-4 3-6 6-3,completed,bet365,2.375,1.533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Arthurs W.,Bryan B.,Arthurs W.,64.0,303.0,,,1.286,3.25,7-6 7-5,completed,bet365,1.286,3.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Bogdanovic A.,Gambill J.M.,Bogdanovic A.,350.0,42.0,,,2.75,1.4,6-4 5-7 6-4,completed,bet365,2.75,1.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Fish M.,Lee H.T.,Fish M.,49.0,56.0,,,1.571,2.25,6-4 3-6 6-1,completed,bet365,1.571,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Parmar A.,Mathieu P.H.,Parmar A.,180.0,54.0,,,-1.0,-1.0,6-4 7-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Spadea V.,Popp A.,Popp A.,33.0,231.0,,,1.5,2.5,5-7 4-6,completed,bet365,1.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Voltchkov V.,Gimelstob J.,Voltchkov V.,66.0,95.0,,,1.667,2.1,6-1 7-5,completed,bet365,1.667,2.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Zimonjic N.,Marray J.,Zimonjic N.,610.0,632.0,,,1.615,2.2,6-2 6-4,completed,bet365,1.615,2.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Allegro Y.,Carlsen K.,Carlsen K.,210.0,83.0,,,2.625,1.444,4-6 3-6,completed,bet365,2.625,1.444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Beck K.,Sluiter R.,Sluiter R.,76.0,78.0,,,2.625,1.444,3-6 5-7,completed,bet365,2.625,1.444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Logtens P.,Srichaphan P.,Srichaphan P.,557.0,11.0,,,4.0,1.2,4-6 6-4 4-6,completed,bet365,4.0,1.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Lopez F.,van Scheppingen D.,van Scheppingen D.,53.0,144.0,,,1.222,3.75,6-3 4-6 3-6,completed,bet365,1.222,3.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Moser F.,Robredo T.,Robredo T.,352.0,21.0,,,-1.0,-1.0,7-5 6-7 2-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Rochus C.,Ancic M.,Rochus C.,91.0,69.0,,,3.75,1.222,6-2 6-3,completed,bet365,3.75,1.222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Sanguinetti D.,Vicente F.,Vicente F.,89.0,59.0,,,1.5,2.5,6-0 6-7 2-6,completed,bet365,1.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-16,International,Outdoor,Grass,1st Round,3,Schalken S.,Portas A.,Schalken S.,12.0,85.0,,,1.111,6.0,6-2 6-2,completed,bet365,1.111,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Bjorkman J.,Youzhny M.,Bjorkman J.,63.0,25.0,,,2.5,1.5,6-2 6-0,completed,bet365,2.5,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Delgado J.,Sa A.,Sa A.,456.0,84.0,,,2.625,1.444,7-6 6-7 6-7,completed,bet365,2.625,1.444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Dent T.,Vahaly B.,Dent T.,40.0,81.0,,,1.167,4.5,6-3 6-4,completed,bet365,1.167,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Koubek S.,Kratochvil M.,Kratochvil M.,71.0,90.0,,,2.2,1.615,4-6 3-6,completed,bet365,2.2,1.615,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Labadze I.,Rochus O.,Rochus O.,102.0,67.0,,,2.25,1.571,0-6 1-4,retired,bet365,2.25,1.571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Mirnyi M.,Ginepri R.,Mirnyi M.,43.0,55.0,,,1.8,1.909,6-3 6-4,completed,bet365,1.8,1.909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Nieminen J.,Rusedski G.,Rusedski G.,32.0,68.0,,,3.5,1.25,4-6 4-6,completed,bet365,3.5,1.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Waske A.,El Aynaoui Y.,El Aynaoui Y.,114.0,22.0,,,2.875,1.364,6-7 4-6,completed,bet365,2.875,1.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Burgsmuller L.,Verkerk M.,Burgsmuller L.,88.0,16.0,,,3.5,1.25,3-6 6-4 7-6,completed,bet365,3.5,1.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Dupuis A.,Vacek J.,Vacek J.,75.0,103.0,,,1.533,2.375,6-7 3-6,completed,bet365,1.533,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Hemmes F.,Clement A.,Clement A.,254.0,30.0,,,8.5,1.05,2-6 3-6,completed,bet365,8.5,1.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Kiefer N.,Cermak F.,Cermak F.,73.0,362.0,,,1.143,5.0,3-6,retired,bet365,1.143,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Krajicek R.,Mutis O.,Mutis O.,72.0,79.0,,,1.143,5.0,4-6 6-7,completed,bet365,1.143,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Novak J.,Melzer J.,Novak J.,10.0,99.0,,,1.333,3.0,6-1 6-3,completed,bet365,1.333,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-17,International,Outdoor,Grass,1st Round,3,Petzschner P.,Grosjean S.,Grosjean S.,344.0,14.0,,,8.0,1.063,2-6 7-5 3-6,completed,bet365,8.0,1.063,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-17,International,Outdoor,Grass,1st Round,3,van Lottum J.,Acasuso J.,van Lottum J.,92.0,46.0,,,1.4,2.75,6-3 6-2,completed,bet365,1.4,2.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Bogdanovic A.,Voltchkov V.,Voltchkov V.,350.0,66.0,,,1.909,1.8,4-6 2-6,completed,bet365,1.909,1.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,El Aynaoui Y.,Arthurs W.,Arthurs W.,22.0,64.0,,,1.8,1.909,4-6 6-7,completed,bet365,1.8,1.909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Fish M.,Kratochvil M.,Fish M.,49.0,90.0,,,1.727,2.0,6-3 6-4,completed,bet365,1.727,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Mirnyi M.,Arazi H.,Arazi H.,43.0,97.0,,,1.5,2.5,6-7 2-6,completed,bet365,1.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Parmar A.,Bjorkman J.,Bjorkman J.,180.0,63.0,,,3.75,1.25,6-7 2-6,completed,bet365,3.75,1.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Rochus O.,Rusedski G.,Rusedski G.,67.0,68.0,,,3.75,1.25,4-6 1-6,completed,bet365,3.75,1.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Sa A.,Popp A.,Popp A.,84.0,231.0,,,2.1,1.667,6-7 6-3 3-6,completed,bet365,2.1,1.667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Zimonjic N.,Dent T.,Dent T.,610.0,40.0,,,5.0,1.14,6-7 4-6,completed,bet365,5.0,1.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Carlsen K.,Robredo T.,Robredo T.,83.0,21.0,,,2.375,1.533,4-6 6-2 3-6,completed,bet365,2.375,1.533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Schalken S.,Rochus C.,Schalken S.,12.0,91.0,,,1.222,4.0,6-0 6-0,completed,bet365,1.222,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,Srichaphan P.,Sluiter R.,Sluiter R.,11.0,78.0,,,2.1,1.667,5-7 4-6,completed,bet365,2.1,1.667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-18,International,Outdoor,Grass,2nd Round,3,van Lottum J.,Cermak F.,van Lottum J.,92.0,362.0,,,1.444,2.625,6-4 6-3,completed,bet365,1.444,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-19,International,Outdoor,Grass,Quarterfinals,3,Arazi H.,Arthurs W.,Arazi H.,97.0,64.0,,,2.625,1.444,6-4 6-3,completed,bet365,2.625,1.444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-19,International,Outdoor,Grass,Quarterfinals,3,Bjorkman J.,Dent T.,Bjorkman J.,63.0,40.0,,,2.0,1.727,,walkover,bet365,2.0,1.727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-19,International,Outdoor,Grass,Quarterfinals,3,Popp A.,Fish M.,Fish M.,231.0,49.0,,,2.625,1.444,6-4 6-7 4-6,completed,bet365,2.625,1.444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-19,International,Outdoor,Grass,Quarterfinals,3,Rusedski G.,Voltchkov V.,Rusedski G.,68.0,66.0,,,1.333,3.25,4-6 7-6 7-6,completed,bet365,1.333,3.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-19,International,Outdoor,Grass,2nd Round,3,Burgsmuller L.,Vicente F.,Vicente F.,88.0,59.0,,,2.0,1.727,6-4 4-6 4-6,completed,bet365,2.0,1.727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-19,International,Outdoor,Grass,2nd Round,3,Clement A.,van Scheppingen D.,Clement A.,30.0,144.0,,,1.167,4.5,7-6 6-7 6-3,completed,bet365,1.167,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-19,International,Outdoor,Grass,2nd Round,3,Novak J.,Mutis O.,Novak J.,10.0,79.0,,,1.286,3.5,6-2 6-4,completed,bet365,1.286,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-19,International,Outdoor,Grass,2nd Round,3,Vacek J.,Grosjean S.,Vacek J.,103.0,14.0,,,3.5,1.286,6-4 3-6 6-2,completed,bet365,3.5,1.286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-20,International,Outdoor,Grass,Semifinals,3,Arazi H.,Rusedski G.,Rusedski G.,97.0,68.0,,,3.25,1.333,5-7 5-7,completed,bet365,3.25,1.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-20,International,Outdoor,Grass,Semifinals,3,Fish M.,Bjorkman J.,Fish M.,49.0,63.0,,,2.25,1.571,6-7 6-3 6-4,completed,bet365,2.25,1.571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-20,International,Outdoor,Grass,Quarterfinals,3,Clement A.,Vicente F.,Clement A.,30.0,59.0,,,1.364,3.0,4-6 6-3 6-0,completed,bet365,1.364,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-20,International,Outdoor,Grass,Quarterfinals,3,Novak J.,Vacek J.,Vacek J.,10.0,103.0,,,1.444,2.625,4-6 4-6,completed,bet365,1.444,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-20,International,Outdoor,Grass,Quarterfinals,3,Schalken S.,Robredo T.,Schalken S.,12.0,21.0,,,1.4,2.75,7-5 6-4,completed,bet365,1.4,2.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-20,International,Outdoor,Grass,Quarterfinals,3,Sluiter R.,van Lottum J.,Sluiter R.,78.0,92.0,,,1.444,2.625,6-4 7-5,completed,bet365,1.444,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nottingham Open,2003-06-21,International,Outdoor,Grass,The Final,3,Fish M.,Rusedski G.,Rusedski G.,49.0,68.0,,,2.75,1.4,3-6 2-6,completed,bet365,2.75,1.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-21,International,Outdoor,Grass,Semifinals,3,Sluiter R.,Schalken S.,Schalken S.,78.0,12.0,,,-1.0,-1.0,3-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-21,International,Outdoor,Grass,Semifinals,3,Vacek J.,Clement A.,Clement A.,103.0,30.0,,,2.625,1.444,3-6 4-6,completed,bet365,2.625,1.444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ordina Open,2003-06-22,International,Outdoor,Grass,The Final,3,Schalken S.,Clement A.,Schalken S.,12.0,30.0,,,1.444,2.625,6-3 6-4,completed,bet365,1.444,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Acasuso J.,Robredo T.,Robredo T.,53.0,21.0,,,7.0,1.083,6-3 3-6 6-7 4-6,completed,bet365,7.0,1.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Ancic M.,Nadal R.,Nadal R.,68.0,76.0,,,1.222,4.0,3-6 4-6 6-4 4-6,completed,bet365,1.222,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Baccanello P.,Heuberger I.,Baccanello P.,204.0,137.0,,,2.0,1.727,7-6 6-3 3-6 7-6,completed,bet365,2.0,1.727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
