Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Status,Odds_source,B365_1,B365_2,Pinnacle_1,Pinnacle_2,Avg_1,Avg_2,Max_1,Max_2,Betfair_1,Betfair_2
Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,3,Garcia Perez G.,Jones F.,Garcia Perez G.,184.0,187.0,391.0,384.0,1.63,2.25,4-6 6-3 6-4,completed,market_average,1.72,2.1,1.81,2.09,1.63,2.25,1.83,2.38,-1.0,-1.0
Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,3,Nara K.,Tomova V.,Nara K.,155.0,108.0,511.0,775.0,2.37,1.57,6-4 6-7 6-2,completed,market_average,2.37,1.57,2.31,1.68,2.37,1.57,2.64,1.68,-1.0,-1.0
Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,3,Osorio M.,Boulter K.,Boulter K.,98.0,262.0,837.0,262.0,2.3,1.61,2-6 3-6,completed,market_average,2.37,1.57,2.31,1.68,2.3,1.61,2.48,1.74,-1.0,-1.0
Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,3,Raducanu E.,Dart H.,Dart H.,366.0,143.0,137.0,576.0,2.41,1.56,3-6 4-6,completed,market_average,2.37,1.57,2.55,1.57,2.41,1.56,2.6,1.74,-1.0,-1.0
Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,3,Raina A.,Mcnally C.,Mcnally C.,183.0,110.0,395.0,753.0,3.72,1.27,4-6 3-6,completed,market_average,4.0,1.25,3.6,1.33,3.72,1.27,4.2,1.33,-1.0,-1.0
Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,3,Rodionova Ar.,Wang Xin.,Rodionova Ar.,169.0,137.0,447.0,598.0,2.88,1.4,5-7 7-6 6-4,completed,market_average,2.75,1.44,3.06,1.42,2.88,1.4,3.15,1.53,-1.0,-1.0
French Open,2021-06-08,Grand Slam,Outdoor,Clay,Quarterfinals,3,Rybakina E.,Pavlyuchenkova A.,Pavlyuchenkova A.,22.0,32.0,2683.0,2070.0,1.67,2.23,7-6 2-6 7-9,completed,market_average,1.61,2.3,1.72,2.25,1.67,2.23,1.8,2.51,-1.0,-1.0
French Open,2021-06-08,Grand Slam,Outdoor,Clay,Quarterfinals,3,Zidansek T.,Badosa P.,Zidansek T.,85.0,35.0,920.0,1870.0,3.37,1.33,7-5 4-6 8-6,completed,market_average,3.5,1.3,3.47,1.36,3.37,1.33,3.65,1.38,-1.0,-1.0
Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,3,Cabrera L.,Diyas Z.,Diyas Z.,151.0,93.0,541.0,858.0,3.4,1.31,6-4 3-6 4-6,completed,market_average,3.4,1.33,3.7,1.32,3.4,1.31,3.92,1.37,-1.0,-1.0
Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,3,Dolehide C.,Martincova T.,Martincova T.,164.0,94.0,478.0,853.0,2.56,1.5,2-6 3-6,completed,market_average,2.5,1.53,2.57,1.56,2.56,1.5,2.8,1.67,-1.0,-1.0
Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,3,Golubic V.,Ahn K.,Golubic V.,72.0,123.0,1126.0,679.0,1.2,4.42,6-1,retired,market_average,1.2,4.5,1.24,4.52,1.2,4.42,1.25,5.66,-1.0,-1.0
Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,3,Kozlova K.,Brengle M.,Kozlova K.,159.0,84.0,501.0,990.0,2.22,1.65,6-3 5-7 6-3,completed,market_average,2.2,1.66,2.35,1.66,2.22,1.65,2.35,1.71,-1.0,-1.0
Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,3,Mchale C.,Garcia Perez G.,Garcia Perez G.,95.0,184.0,847.0,391.0,1.57,2.39,7-6 4-6 5-7,completed,market_average,1.57,2.37,1.66,2.34,1.57,2.39,1.66,2.55,-1.0,-1.0
Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,3,Pattinama Kerkhove L.,Konta J.,Konta J.,177.0,20.0,408.0,2756.0,5.26,1.15,1-6 3-6,completed,market_average,5.5,1.14,5.53,1.18,5.26,1.15,6.0,1.18,-1.0,-1.0
Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,3,Stojanovic N.,Dodin O.,Stojanovic N.,87.0,115.0,901.0,727.0,2.74,1.45,7-6 7-5,completed,market_average,2.62,1.5,2.9,1.46,2.74,1.45,3.05,1.54,-1.0,-1.0
Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,3,Vekic D.,Kung L.,Vekic D.,36.0,158.0,1810.0,504.0,1.22,4.24,7-5 6-1,completed,market_average,1.2,4.5,1.26,4.25,1.22,4.24,1.26,6.44,-1.0,-1.0
French Open,2021-06-09,Grand Slam,Outdoor,Clay,Quarterfinals,3,Gauff C.,Krejcikova B.,Krejcikova B.,25.0,33.0,2420.0,1973.0,1.85,1.97,6-7 3-6,completed,market_average,1.8,2.0,1.89,2.02,1.85,1.97,1.91,2.1,-1.0,-1.0
French Open,2021-06-09,Grand Slam,Outdoor,Clay,Quarterfinals,3,Sakkari M.,Swiatek I.,Sakkari M.,18.0,9.0,2830.0,4435.0,3.85,1.27,6-4 6-4,completed,market_average,4.0,1.25,4.01,1.29,3.85,1.27,4.25,1.3,-1.0,-1.0
Nottingham Open,2021-06-09,WTA250,Outdoor,Grass,2nd Round,3,Bouzkova M.,Boulter K.,Boulter K.,52.0,262.0,1495.0,262.0,1.67,2.19,4-6 3-6,completed,market_average,1.72,2.1,1.74,2.21,1.67,2.19,1.74,2.37,-1.0,-1.0
Nottingham Open,2021-06-09,WTA250,Outdoor,Grass,2nd Round,3,Dart H.,Davis L.,Davis L.,143.0,86.0,576.0,910.0,1.99,1.8,6-1 3-6 4-6,completed,market_average,1.9,1.9,2.07,1.83,1.99,1.8,2.1,1.92,-1.0,-1.0
Nottingham Open,2021-06-09,WTA250,Outdoor,Grass,2nd Round,3,Mcnally C.,Hibino N.,Mcnally C.,110.0,82.0,753.0,998.0,1.35,3.16,6-0 6-3,completed,market_average,1.36,3.2,1.43,3.01,1.35,3.16,1.43,3.71,-1.0,-1.0
Nottingham Open,2021-06-09,WTA250,Outdoor,Grass,2nd Round,3,Melnikova M.,Van Uytvanck A.,Van Uytvanck A.,186.0,67.0,386.0,1205.0,4.37,1.2,1-6 1-6,completed,market_average,4.33,1.22,4.94,1.21,4.37,1.2,5.25,1.23,-1.0,-1.0
Nottingham Open,2021-06-09,WTA250,Outdoor,Grass,2nd Round,3,Nara K.,Mladenovic K.,Mladenovic K.,155.0,61.0,511.0,1320.0,3.5,1.29,2-6 7-5 2-6,completed,market_average,3.4,1.33,3.84,1.3,3.5,1.29,3.95,1.34,-1.0,-1.0
Nottingham Open,2021-06-09,WTA250,Outdoor,Grass,2nd Round,3,Rodionova Ar.,Zhang S.,Zhang S.,169.0,46.0,447.0,1631.0,2.96,1.39,4-6 3-6,completed,market_average,3.0,1.4,3.14,1.41,2.96,1.39,3.2,1.5,-1.0,-1.0
Nottingham Open,2021-06-09,WTA250,Outdoor,Grass,2nd Round,3,Watson H.,Moore T.,Watson H.,71.0,476.0,1131.0,91.0,1.16,5.1,6-3 4-6 6-2,completed,market_average,1.14,5.5,1.23,4.69,1.16,5.1,1.23,5.75,-1.0,-1.0
French Open,2021-06-10,Grand Slam,Outdoor,Clay,Semifinals,3,Krejcikova B.,Sakkari M.,Krejcikova B.,33.0,18.0,1973.0,2830.0,2.37,1.6,7-5 4-6 9-7,completed,market_average,2.37,1.57,2.27,1.71,2.37,1.6,2.55,1.71,-1.0,-1.0
French Open,2021-06-10,Grand Slam,Outdoor,Clay,Semifinals,3,Pavlyuchenkova A.,Zidansek T.,Pavlyuchenkova A.,32.0,85.0,2070.0,920.0,1.55,2.5,7-5 6-3,completed,market_average,1.57,2.37,1.49,2.82,1.55,2.5,1.61,2.82,-1.0,-1.0
Nottingham Open,2021-06-10,WTA250,Outdoor,Grass,2nd Round,3,Wang Xiy.,Riske A.,Riske A.,145.0,28.0,564.0,2222.0,2.31,1.59,6-3 5-7 6-7,completed,market_average,2.3,1.61,2.46,1.61,2.31,1.59,2.62,1.73,-1.0,-1.0
Nottingham Open,2021-06-10,WTA250,Outdoor,Grass,3rd Round,3,Garcia Perez G.,Martincova T.,Martincova T.,184.0,94.0,391.0,853.0,2.5,1.52,1-6 6-3 2-6,completed,market_average,2.37,1.57,2.69,1.53,2.5,1.52,2.7,1.58,-1.0,-1.0
Nottingham Open,2021-06-10,WTA250,Outdoor,Grass,3rd Round,3,Konta J.,Kozlova K.,Konta J.,20.0,159.0,2756.0,501.0,1.26,3.76,6-2 1-6 6-3,completed,market_average,1.28,3.75,1.28,4.1,1.26,3.76,1.34,4.49,-1.0,-1.0
Nottingham Open,2021-06-10,WTA250,Outdoor,Grass,3rd Round,3,Mladenovic K.,Mcnally C.,Mladenovic K.,61.0,110.0,1320.0,753.0,2.0,1.8,7-6 1-6 6-1,completed,market_average,2.0,1.8,2.07,1.85,2.0,1.8,2.1,2.01,-1.0,-1.0
Nottingham Open,2021-06-10,WTA250,Outdoor,Grass,3rd Round,3,Van Uytvanck A.,Golubic V.,Van Uytvanck A.,67.0,72.0,1205.0,1126.0,2.07,1.74,6-1 7-5,completed,market_average,2.1,1.72,2.09,1.83,2.07,1.74,2.35,1.83,-1.0,-1.0
Nottingham Open,2021-06-10,WTA250,Outdoor,Grass,3rd Round,3,Vekic D.,Stojanovic N.,Stojanovic N.,36.0,87.0,1810.0,901.0,1.27,3.72,3-6 4-6,completed,market_average,1.3,3.5,1.29,4.04,1.27,3.72,1.3,4.2,-1.0,-1.0
Nottingham Open,2021-06-10,WTA250,Outdoor,Grass,3rd Round,3,Watson H.,Boulter K.,Boulter K.,71.0,262.0,1131.0,262.0,2.62,1.48,6-7 3-6,completed,market_average,2.5,1.53,2.87,1.48,2.62,1.48,2.9,1.54,-1.0,-1.0
Nottingham Open,2021-06-10,WTA250,Outdoor,Grass,3rd Round,3,Zhang S.,Diyas Z.,Zhang S.,46.0,93.0,1631.0,858.0,2.4,1.55,6-4 6-2,completed,market_average,2.37,1.57,2.5,1.6,2.4,1.55,2.55,1.6,-1.0,-1.0
Nottingham Open,2021-06-11,WTA250,Outdoor,Grass,3rd Round,3,Riske A.,Davis L.,Davis L.,28.0,86.0,2222.0,910.0,1.68,2.17,7-6 4-6 4-6,completed,market_average,1.72,2.1,1.69,2.29,1.68,2.17,1.76,2.29,-1.0,-1.0
Nottingham Open,2021-06-11,WTA250,Outdoor,Grass,Quarterfinals,3,Davis L.,Boulter K.,Davis L.,86.0,262.0,910.0,262.0,2.35,1.58,6-7 2-0,retired,market_average,2.3,1.61,2.5,1.59,2.35,1.58,2.55,1.67,-1.0,-1.0
Nottingham Open,2021-06-11,WTA250,Outdoor,Grass,Quarterfinals,3,Konta J.,Van Uytvanck A.,Konta J.,20.0,67.0,2756.0,1205.0,1.54,2.46,6-3 7-6,completed,market_average,1.53,2.5,1.57,2.57,1.54,2.46,1.61,2.59,-1.0,-1.0
Nottingham Open,2021-06-11,WTA250,Outdoor,Grass,Quarterfinals,3,Martincova T.,Stojanovic N.,Stojanovic N.,94.0,87.0,853.0,901.0,1.83,1.96,2-6 4-6,completed,market_average,1.9,1.9,1.81,2.12,1.83,1.96,2.07,2.12,-1.0,-1.0
Nottingham Open,2021-06-11,WTA250,Outdoor,Grass,Quarterfinals,3,Zhang S.,Mladenovic K.,Zhang S.,46.0,61.0,1631.0,1320.0,2.27,1.63,3-6 6-2 7-6,completed,market_average,2.3,1.61,2.38,1.65,2.27,1.63,2.5,1.7,-1.0,-1.0
French Open,2021-06-12,Grand Slam,Outdoor,Clay,The Final,3,Pavlyuchenkova A.,Krejcikova B.,Krejcikova B.,32.0,33.0,2070.0,1973.0,2.14,1.74,1-6 6-2 4-6,completed,market_average,2.1,1.8,2.23,1.74,2.14,1.74,2.37,1.85,-1.0,-1.0
Nottingham Open,2021-06-12,WTA250,Outdoor,Grass,Semifinals,3,Stojanovic N.,Konta J.,Konta J.,87.0,20.0,901.0,2756.0,3.02,1.38,2-6 7-6 5-7,completed,market_average,2.75,1.44,3.21,1.4,3.02,1.38,3.79,1.46,-1.0,-1.0
Nottingham Open,2021-06-12,WTA250,Outdoor,Grass,Semifinals,3,Zhang S.,Davis L.,Zhang S.,46.0,86.0,1631.0,910.0,1.74,2.08,6-4 6-3,completed,market_average,1.72,2.1,1.81,2.11,1.74,2.08,1.81,2.2,-1.0,-1.0
Nottingham Open,2021-06-13,WTA250,Outdoor,Grass,The Final,3,Zhang S.,Konta J.,Konta J.,46.0,20.0,1631.0,2756.0,3.23,1.34,2-6 1-6,completed,market_average,3.2,1.36,3.45,1.36,3.23,1.34,3.5,1.4,-1.0,-1.0
Bett1Open,2021-06-14,WTA500,Outdoor,Grass,1st Round,3,Alexandrova E.,Kalinskaya A.,Alexandrova E.,34.0,108.0,1940.0,751.0,1.19,4.58,6-3 6-2,completed,market_average,1.16,5.0,1.22,4.83,1.19,4.58,1.23,5.08,-1.0,-1.0
Bett1Open,2021-06-14,WTA500,Outdoor,Grass,1st Round,3,Bencic B.,Niemeier J.,Bencic B.,12.0,167.0,4080.0,445.0,1.56,2.4,4-6 6-4 7-5,completed,market_average,1.57,2.37,1.55,2.6,1.56,2.4,1.62,2.65,-1.0,-1.0
Bett1Open,2021-06-14,WTA500,Outdoor,Grass,1st Round,3,Cornet A.,Anisimova A.,Cornet A.,63.0,79.0,1240.0,1040.0,3.39,1.31,6-3 6-1,completed,market_average,3.4,1.33,3.85,1.3,3.39,1.31,3.85,1.34,-1.0,-1.0
Bett1Open,2021-06-14,WTA500,Outdoor,Grass,1st Round,3,Frech M.,Keys M.,Keys M.,149.0,28.0,530.0,2306.0,2.87,1.41,3-6 4-6,completed,market_average,2.75,1.44,3.07,1.42,2.87,1.41,3.1,1.59,-1.0,-1.0
Viking Classic,2021-06-14,WTA250,Outdoor,Grass,1st Round,3,Garcia C.,Dart H.,Garcia C.,74.0,142.0,1100.0,572.0,1.46,2.68,7-5 4-6 6-4,completed,market_average,1.5,2.62,1.56,2.57,1.46,2.68,1.56,3.2,-1.0,-1.0
Viking Classic,2021-06-14,WTA250,Outdoor,Grass,1st Round,3,Giorgi C.,Gatto-Monticone G.,Giorgi C.,76.0,174.0,1080.0,419.0,1.26,3.78,6-3 6-0,completed,market_average,1.3,3.5,1.27,4.15,1.26,3.78,1.32,4.2,-1.0,-1.0
Viking Classic,2021-06-14,WTA250,Outdoor,Grass,1st Round,3,Hsieh S.W.,Bouzkova M.,Bouzkova M.,62.0,50.0,1263.0,1475.0,1.75,2.05,6-3 1-6 2-6,completed,market_average,1.72,2.1,1.83,2.08,1.75,2.05,1.85,2.17,-1.0,-1.0
Viking Classic,2021-06-14,WTA250,Outdoor,Grass,1st Round,3,Jones F.,Vekic D.,Vekic D.,194.0,54.0,359.0,1430.0,4.97,1.17,1-6 3-6,completed,market_average,5.0,1.16,4.97,1.21,4.97,1.17,5.8,1.24,-1.0,-1.0
Viking Classic,2021-06-14,WTA250,Outdoor,Grass,1st Round,3,Martincova T.,Stosur S.,Martincova T.,90.0,145.0,910.0,545.0,1.2,4.49,6-3 6-4,completed,market_average,1.2,4.5,1.23,4.64,1.2,4.49,1.23,5.66,-1.0,-1.0
Viking Classic,2021-06-14,WTA250,Outdoor,Grass,1st Round,3,Vandeweghe C.,Pliskova Kr.,Vandeweghe C.,203.0,92.0,343.0,870.0,1.99,1.82,6-4 7-6,completed,market_average,2.0,1.8,2.07,1.83,1.99,1.82,2.1,2.01,-1.0,-1.0
Viking Classic,2021-06-14,WTA250,Outdoor,Grass,1st Round,3,Watson H.,Golubic V.,Watson H.,70.0,71.0,1129.0,1126.0,2.79,1.43,3-6 6-2 6-2,completed,market_average,2.75,1.44,2.87,1.47,2.79,1.43,3.08,1.5,-1.0,-1.0
Bett1Open,2021-06-15,WTA500,Outdoor,Grass,1st Round,3,Doi M.,Kerber A.,Kerber A.,81.0,27.0,1021.0,2320.0,4.51,1.2,2-6 1-6,completed,market_average,4.33,1.22,4.93,1.21,4.51,1.2,5.0,1.27,-1.0,-1.0
Bett1Open,2021-06-15,WTA500,Outdoor,Grass,1st Round,3,Kudermetova V.,Muchova K.,Kudermetova V.,32.0,22.0,2100.0,2876.0,2.13,1.7,7-6 5-7 6-2,completed,market_average,2.1,1.72,2.2,1.74,2.13,1.7,2.25,1.89,-1.0,-1.0
Bett1Open,2021-06-15,WTA500,Outdoor,Grass,1st Round,3,Muguruza G.,Cirstea S.,Muguruza G.,13.0,45.0,4000.0,1614.0,1.29,3.59,6-3 6-2,completed,market_average,1.3,3.5,1.3,3.84,1.29,3.59,1.36,4.62,-1.0,-1.0
Bett1Open,2021-06-15,WTA500,Outdoor,Grass,1st Round,3,Muhammad A.,Martic P.,Martic P.,199.0,25.0,352.0,2360.0,4.35,1.21,6-7 6-4 3-6,completed,market_average,4.33,1.22,4.36,1.25,4.35,1.21,6.44,1.25,-1.0,-1.0
Bett1Open,2021-06-15,WTA500,Outdoor,Grass,1st Round,3,Pegula J.,Baptiste H.,Pegula J.,26.0,166.0,2339.0,449.0,1.47,2.63,6-6,retired,market_average,1.5,2.62,1.49,2.78,1.47,2.63,1.57,2.95,-1.0,-1.0
Bett1Open,2021-06-15,WTA500,Outdoor,Grass,1st Round,3,Petkovic A.,Azarenka V.,Azarenka V.,129.0,16.0,622.0,3696.0,5.33,1.15,4-6 6-7,completed,market_average,5.0,1.16,5.79,1.17,5.33,1.15,6.0,1.21,-1.0,-1.0
Bett1Open,2021-06-15,WTA500,Outdoor,Grass,1st Round,3,Rybakina E.,Rogers S.,Rybakina E.,21.0,46.0,3043.0,1558.0,1.51,2.53,2-6 6-3 6-4,completed,market_average,1.5,2.62,1.56,2.59,1.51,2.53,1.57,2.8,-1.0,-1.0
Bett1Open,2021-06-15,WTA500,Outdoor,Grass,1st Round,3,Vondrousova M.,Samsonova L.,Samsonova L.,41.0,106.0,1686.0,756.0,1.9,1.89,4-6 6-7,completed,market_average,1.9,1.9,1.98,1.91,1.9,1.89,2.05,2.03,-1.0,-1.0
Viking Classic,2021-06-15,WTA250,Outdoor,Grass,1st Round,3,Davis L.,Ostapenko J.,Ostapenko J.,89.0,43.0,930.0,1680.0,2.96,1.39,4-6 1-6,completed,market_average,3.0,1.4,3.18,1.4,2.96,1.39,3.18,1.47,-1.0,-1.0
Viking Classic,2021-06-15,WTA250,Outdoor,Grass,1st Round,3,Hercog P.,Kasatkina D.,Kasatkina D.,73.0,35.0,1106.0,1860.0,2.89,1.4,6-4 3-6 3-6,completed,market_average,3.0,1.4,3.08,1.42,2.89,1.4,3.08,1.57,-1.0,-1.0
Viking Classic,2021-06-15,WTA250,Outdoor,Grass,1st Round,3,Kostyuk M.,Brengle M.,Kostyuk M.,65.0,80.0,1170.0,1025.0,1.32,3.3,4-6 7-5 6-3,completed,market_average,1.33,3.4,1.3,3.83,1.32,3.3,1.39,3.83,-1.0,-1.0
Viking Classic,2021-06-15,WTA250,Outdoor,Grass,1st Round,3,Mcnally C.,Jabeur O.,Jabeur O.,111.0,24.0,742.0,2415.0,2.95,1.39,4-6 2-6,completed,market_average,3.2,1.36,2.77,1.5,2.95,1.39,3.3,1.5,-1.0,-1.0
Viking Classic,2021-06-15,WTA250,Outdoor,Grass,1st Round,3,Stojanovic N.,Potapova A.,Potapova A.,85.0,82.0,983.0,1001.0,1.62,2.27,7-5 6-7 4-6,completed,market_average,1.61,2.3,1.67,2.32,1.62,2.27,1.73,2.57,-1.0,-1.0
Viking Classic,2021-06-15,WTA250,Outdoor,Grass,1st Round,3,Tomljanovic A.,Mertens E.,Tomljanovic A.,72.0,17.0,1110.0,3685.0,3.59,1.28,7-6 6-7 7-6,completed,market_average,3.75,1.28,3.92,1.29,3.59,1.28,4.6,1.32,-1.0,-1.0
Viking Classic,2021-06-15,WTA250,Outdoor,Grass,1st Round,3,Wang Y.,Fernandez L.A.,Fernandez L.A.,118.0,66.0,689.0,1159.0,2.54,1.51,5-7 3-6,completed,market_average,2.5,1.53,2.8,1.49,2.54,1.51,2.84,1.59,-1.0,-1.0
Viking Classic,2021-06-15,WTA250,Outdoor,Grass,1st Round,3,Zhang S.,Diatchenko V.,Zhang S.,36.0,152.0,1798.0,512.0,1.39,2.92,6-2 7-5,completed,market_average,1.4,3.0,1.51,2.74,1.39,2.92,1.51,3.2,-1.0,-1.0
Bett1Open,2021-06-16,WTA500,Outdoor,Grass,2nd Round,3,Andreescu B.,Cornet A.,Cornet A.,7.0,63.0,5265.0,1240.0,1.35,3.11,6-7 5-7,completed,market_average,1.33,3.4,1.38,3.31,1.35,3.11,1.41,3.4,-1.0,-1.0
Bett1Open,2021-06-16,WTA500,Outdoor,Grass,2nd Round,3,Keys M.,Sabalenka A.,Keys M.,28.0,4.0,2306.0,6195.0,2.76,1.43,6-4 1-6 7-5,completed,market_average,2.75,1.44,2.98,1.45,2.76,1.43,2.98,1.52,-1.0,-1.0
Bett1Open,2021-06-16,WTA500,Outdoor,Grass,2nd Round,3,Martic P.,Bencic B.,Bencic B.,25.0,12.0,2360.0,4080.0,2.33,1.59,3-6 4-6,completed,market_average,2.3,1.61,2.52,1.59,2.33,1.59,2.52,1.65,-1.0,-1.0
Bett1Open,2021-06-16,WTA500,Outdoor,Grass,2nd Round,3,Svitolina E.,Alexandrova E.,Alexandrova E.,6.0,34.0,5835.0,1940.0,1.82,1.97,4-6 5-7,completed,market_average,1.8,2.0,1.94,1.96,1.82,1.97,1.94,2.23,-1.0,-1.0
Viking Classic,2021-06-16,WTA250,Outdoor,Grass,1st Round,3,Ferro F.,Mladenovic K.,Mladenovic K.,49.0,59.0,1500.0,1320.0,2.19,1.65,6-3 3-6 4-6,completed,market_average,2.1,1.72,2.29,1.68,2.19,1.65,2.43,1.74,-1.0,-1.0
Viking Classic,2021-06-16,WTA250,Outdoor,Grass,2nd Round,3,Garcia C.,Bouzkova M.,Bouzkova M.,74.0,50.0,1100.0,1475.0,1.79,2.01,3-6 0-6,completed,market_average,1.9,1.9,1.91,1.99,1.79,2.01,1.91,2.28,-1.0,-1.0
Viking Classic,2021-06-16,WTA250,Outdoor,Grass,2nd Round,3,Giorgi C.,Vekic D.,Vekic D.,76.0,54.0,1080.0,1430.0,2.09,1.72,6-2 3-6 4-6,completed,market_average,2.1,1.72,2.19,1.76,2.09,1.72,2.2,1.84,-1.0,-1.0
Viking Classic,2021-06-16,WTA250,Outdoor,Grass,2nd Round,3,Tomljanovic A.,Vandeweghe C.,Vandeweghe C.,72.0,203.0,1110.0,343.0,1.63,2.25,6-4 4-6 3-6,completed,market_average,1.66,2.2,1.65,2.39,1.63,2.25,1.67,2.4,-1.0,-1.0
Viking Classic,2021-06-16,WTA250,Outdoor,Grass,2nd Round,3,Zhang S.,Watson H.,Watson H.,36.0,70.0,1798.0,1129.0,1.66,2.18,2-5,retired,market_average,1.66,2.2,1.72,2.25,1.66,2.18,1.74,2.32,-1.0,-1.0
Bett1Open,2021-06-17,WTA500,Outdoor,Grass,2nd Round,3,Azarenka V.,Kerber A.,Azarenka V.,16.0,27.0,3696.0,2320.0,1.51,2.54,6-3 7-5,completed,market_average,1.53,2.5,1.5,2.78,1.51,2.54,1.63,2.78,-1.0,-1.0
Bett1Open,2021-06-17,WTA500,Outdoor,Grass,2nd Round,3,Muguruza G.,Rybakina E.,Muguruza G.,13.0,21.0,4000.0,3043.0,1.56,2.42,6-4 6-3,completed,market_average,1.61,2.3,1.68,2.32,1.56,2.42,1.68,2.6,-1.0,-1.0
Bett1Open,2021-06-17,WTA500,Outdoor,Grass,2nd Round,3,Pegula J.,Pliskova Ka.,Pegula J.,26.0,10.0,2339.0,4285.0,2.02,1.77,7-5 6-2,completed,market_average,2.1,1.72,1.99,1.92,2.02,1.77,2.15,1.92,-1.0,-1.0
Bett1Open,2021-06-17,WTA500,Outdoor,Grass,2nd Round,3,Samsonova L.,Kudermetova V.,Samsonova L.,106.0,32.0,756.0,2100.0,3.07,1.37,6-4 6-3,completed,market_average,3.0,1.4,3.2,1.4,3.07,1.37,3.52,1.49,-1.0,-1.0
Viking Classic,2021-06-17,WTA250,Outdoor,Grass,2nd Round,3,Jabeur O.,Fernandez L.A.,Jabeur O.,24.0,66.0,2415.0,1159.0,1.35,3.18,6-4 3-6 7-6,completed,market_average,1.36,3.2,1.43,3.07,1.35,3.18,1.43,3.62,-1.0,-1.0
Viking Classic,2021-06-17,WTA250,Outdoor,Grass,2nd Round,3,Kostyuk M.,Kasatkina D.,Kasatkina D.,65.0,35.0,1170.0,1860.0,1.88,1.91,2-6 5-7,completed,market_average,1.8,2.0,1.83,2.08,1.88,1.91,2.17,2.14,-1.0,-1.0
Viking Classic,2021-06-17,WTA250,Outdoor,Grass,2nd Round,3,Mladenovic K.,Potapova A.,Potapova A.,59.0,82.0,1320.0,1001.0,1.76,2.05,3-6 3-6,completed,market_average,1.72,2.1,1.79,2.15,1.76,2.05,1.84,2.2,-1.0,-1.0
Viking Classic,2021-06-17,WTA250,Outdoor,Grass,2nd Round,3,Ostapenko J.,Martincova T.,Martincova T.,43.0,90.0,1680.0,910.0,1.32,3.32,6-7 6-4 2-6,completed,market_average,1.33,3.4,1.35,3.52,1.32,3.32,1.36,3.75,-1.0,-1.0
Bett1Open,2021-06-18,WTA500,Outdoor,Grass,Quarterfinals,3,Azarenka V.,Pegula J.,Azarenka V.,16.0,26.0,3696.0,2339.0,1.48,2.63,6-2 5-7 6-4,completed,market_average,1.44,2.75,1.53,2.69,1.48,2.63,1.54,2.85,-1.0,-1.0
Bett1Open,2021-06-18,WTA500,Outdoor,Grass,Quarterfinals,3,Bencic B.,Alexandrova E.,Bencic B.,12.0,34.0,4080.0,1940.0,2.05,1.75,6-4 4-6 7-6,completed,market_average,2.1,1.72,2.08,1.84,2.05,1.75,2.15,1.84,-1.0,-1.0
Bett1Open,2021-06-18,WTA500,Outdoor,Grass,Quarterfinals,3,Muguruza G.,Cornet A.,Cornet A.,13.0,63.0,4000.0,1240.0,1.18,4.82,6-4 3-6 6-7,completed,market_average,1.16,5.0,1.21,5.11,1.18,4.82,1.21,5.75,-1.0,-1.0
Bett1Open,2021-06-18,WTA500,Outdoor,Grass,Quarterfinals,3,Samsonova L.,Keys M.,Samsonova L.,106.0,28.0,756.0,2306.0,2.46,1.54,7-6 2-6 7-6,completed,market_average,2.5,1.53,2.6,1.56,2.46,1.54,2.6,1.63,-1.0,-1.0
Bett1Open,2021-06-19,WTA500,Outdoor,Grass,Semifinals,3,Azarenka V.,Samsonova L.,Samsonova L.,16.0,106.0,3696.0,756.0,1.32,3.39,4-6 2-6,completed,market_average,1.33,3.4,1.3,3.87,1.32,3.39,1.37,3.87,-1.0,-1.0
Bett1Open,2021-06-19,WTA500,Outdoor,Grass,Semifinals,3,Cornet A.,Bencic B.,Bencic B.,63.0,12.0,1240.0,4080.0,3.12,1.36,5-7 4-6,completed,market_average,3.2,1.36,3.36,1.38,3.12,1.36,3.4,1.41,-1.0,-1.0
Viking Classic,2021-06-19,WTA250,Outdoor,Grass,Quarterfinals,3,Bouzkova M.,Vandeweghe C.,Vandeweghe C.,50.0,203.0,1475.0,343.0,1.69,2.16,4-6 4-6,completed,market_average,1.8,2.0,1.78,2.16,1.69,2.16,1.82,2.3,-1.0,-1.0
